.groups,time,HR1,HR2,Resp1,Resp2,group,trial,condition
1,11.824875,0.36938310969752874,-0.34363046712578804,-0.9897449382076704,0.5665479539562631,6,2,Synchronous
2,11.826541,0.36938310969752874,-0.34363046712578804,-1.1209157963149026,0.7697771130613942,6,2,Synchronous
3,11.828208,0.36938310969752874,-0.34363046712578804,-1.2340081963574596,0.9384352312064284,6,2,Synchronous
4,11.829877,0.3399988095036425,-0.34363046712578804,-1.3266024498541462,1.070857322713833,6,2,Synchronous
5,11.831542,0.2605523682386907,-0.34363046712578804,-1.3938339513545144,1.1648914594103217,6,2,Synchronous
6,11.833207,0.2605523682386907,-0.34363046712578804,-1.4426177257561208,1.2211585003070364,6,2,Synchronous
7,11.834875,0.2605523682386907,-0.34363046712578804,-1.480063886744301,1.2466847822930323,6,2,Synchronous
8,11.836542,0.2605523682386907,-0.34363046712578804,-1.508850973999625,1.2515774257006949,6,2,Synchronous
9,11.838209,0.3862361858217706,-0.34363046712578804,-1.5315166969439897,1.245163797912257,6,2,Synchronous
10,11.839876,0.6659840378615292,-0.34363046712578804,-1.5408114940162967,1.2386452766710914,6,2,Synchronous
11,11.841541,0.6659840378615292,-0.34363046712578804,-1.5167518107078806,1.2432650446572928,6,2,Synchronous
12,11.843208,0.6659840378615292,-0.34363046712578804,-1.4313264221700859,1.2561340465384403,6,2,Synchronous
13,11.844875,0.6659840378615292,-0.34363046712578804,-1.251188278330316,1.2753871840857662,6,2,Synchronous
14,11.846542,0.6659840378615292,-0.534248142555293,-0.9809649059704334,1.2921029437346907,6,2,Synchronous
15,11.848209,0.6659840378615292,-0.578960930619004,-0.6572326016342607,1.2925393450586995,6,2,Synchronous
16,11.849875,0.8458726659382768,-0.578960930619004,-0.33582667493304735,1.2723022377384978,6,2,Synchronous
17,11.85154,0.8776177179518205,-0.578960930619004,-0.06374105999929854,1.2268446166581104,6,2,Synchronous
18,11.853208,0.8776177179518205,-0.578960930619004,0.10884668119919132,1.1732632351253913,6,2,Synchronous
19,11.854876,0.8776177179518205,-0.578960930619004,0.17053724641176307,1.1326225629599491,6,2,Synchronous
20,11.856542,0.8776177179518205,-0.578960930619004,0.15864667983545588,1.1135523000236112,6,2,Synchronous
21,11.858208,1.0575063460285703,-0.5818600815007522,0.12619472269527285,1.122636518636441,6,2,Synchronous
22,11.859875,1.0892513980421143,-0.8688760187938253,0.09441166608431352,1.1478998340849949,6,2,Synchronous
23,11.86154,1.0892513980421143,-0.8688760187938253,0.05598574121065261,1.176772094084857,6,2,Synchronous
24,11.863209,1.0892513980421143,-0.8688760187938253,0.00246592296896883,1.1961382163629857,6,2,Synchronous
25,11.864876,1.0892513980421143,-0.8688760187938253,-0.0882310099875816,1.1921371966197327,6,2,Synchronous
26,11.866543,0.8250519743913531,-0.8688760187938253,-0.19357688181389954,1.1712110993816984,6,2,Synchronous
27,11.868207,0.7416205774490076,-0.8688760187938253,-0.2848276319226478,1.143628753277872,6,2,Synchronous
28,11.869875,0.7416205774490076,-0.8688760187938253,-0.36183465415130267,1.1141261944424472,6,2,Synchronous
29,11.871542,0.7416205774490076,-0.7426442797615235,-0.4760922301867687,1.0906688170807928,6,2,Synchronous
30,11.873208,0.7416205774490076,-0.5366872318667154,-0.6480886570967025,1.0713955099707289,6,2,Synchronous
31,11.874876,1.0240834179403346,-0.5366872318667154,-0.8358368188406253,1.0422224068708414,6,2,Synchronous
32,11.876542,1.1285559753823324,-0.5366872318667154,-1.0357454574234868,0.9948072828207705,6,2,Synchronous
33,11.878207,1.1285559753823324,-0.5366872318667154,-1.2403782167938515,0.9290356286460177,6,2,Synchronous
34,11.879874,1.1285559753823324,-0.5366872318667154,-1.4207539576957968,0.8666759726236284,6,2,Synchronous
35,11.881543,1.1285559753823324,-0.5366872318667154,-1.6177995084799774,0.8074547357427431,6,2,Synchronous
36,11.883208,1.1285559753823324,-0.5366872318667154,-1.8371128287291119,0.7471691440002791,6,2,Synchronous
37,11.884876,1.0974756331326305,-0.6491241350369054,-2.0174735362169414,0.6954580203519117,6,2,Synchronous
38,11.88654,0.9731542641338223,-0.7045035052550586,-2.147793883240517,0.6565453051151089,6,2,Synchronous
39,11.888208,0.9731542641338223,-0.7045035052550586,-2.2432258232499644,0.6255580553853473,6,2,Synchronous
40,11.889875,0.9731542641338223,-0.7045035052550586,-2.331196869911374,0.5814728440578919,6,2,Synchronous
41,11.891543,0.9731542641338223,-0.7045035052550586,-2.42772486676837,0.526783836915627,6,2,Synchronous
42,11.893208,0.9716002470213372,-0.7045035052550586,-2.494412054999027,0.4854704160209526,6,2,Synchronous
43,11.894876,0.8177525528853122,-0.7045035052550586,-2.4999061630658423,0.46147514456465133,6,2,Synchronous
44,11.89654,0.8177525528853122,-0.703248079508698,-2.4546408987587944,0.4488108285658247,6,2,Synchronous
45,11.898208,0.8177525528853122,-0.578960930619004,-2.3991650087034175,0.4428235173200266,6,2,Synchronous
46,11.899877,0.8177525528853122,-0.578960930619004,-2.3567626593971873,0.4374482702178973,6,2,Synchronous
47,11.901542,0.8270072945413871,-0.578960930619004,-2.3409858688730054,0.4151783758624431,6,2,Synchronous
48,11.903208,0.9719982471532269,-0.578960930619004,-2.356388206427199,0.3559772499118461,6,2,Synchronous
49,11.904875,0.9719982471532269,-0.578960930619004,-2.4150057344370577,0.27316894069030506,6,2,Synchronous
50,11.90654,0.9719982471532269,-0.578960930619004,-2.50538109056982,0.18589319058719453,6,2,Synchronous
51,11.908208,0.9719982471532269,-0.578960930619004,-2.5936790707887827,0.10358097052357877,6,2,Synchronous
52,11.909877,0.9719982471532269,-0.29395804623919575,-2.6386543802810447,0.02757801248772166,6,2,Synchronous
53,11.911541,0.7304732708504156,-0.07895587030355092,-2.639164825169529,-0.030880709383257147,6,2,Synchronous
54,11.913208,0.7036371623723254,-0.07895587030355092,-2.639164825169529,-0.08232962871603039,6,2,Synchronous
55,11.914874,0.7036371623723254,-0.07895587030355092,-2.639164825169529,-0.1697914195824191,6,2,Synchronous
56,11.916542,0.7036371623723254,-0.07895587030355092,-2.639164825169529,-0.28399670209306244,6,2,Synchronous
57,11.918208,0.7036371623723254,-0.07895587030355092,-2.639164825169529,-0.38502352065240947,6,2,Synchronous
58,11.919876,0.9648722281942761,-0.07895587030355092,-2.639164825169529,-0.4628231000788897,6,2,Synchronous
59,11.921541,1.0109725339275615,0.1686242738090878,-2.639164825169529,-0.5199649723063858,6,2,Synchronous
60,11.923208,1.0109725339275615,0.5248981397272752,-2.639164825169529,-0.5624971155765245,6,2,Synchronous
61,11.924873999999999,1.0109725339275615,0.5248981397272752,-2.639164825169529,-0.6330070632347892,6,2,Synchronous
62,11.926543,1.0109725339275615,0.5248981397272752,-2.639164825169529,-0.742858827713863,6,2,Synchronous
63,11.928209,0.6260188793895418,0.5248981397272752,-2.639164825169529,-0.8809353036904989,6,2,Synchronous
64,11.929875000000001,0.36938310969752874,0.5248981397272752,-2.5398010425762694,-1.038597684534217,6,2,Synchronous
65,11.931541,0.36938310969752874,0.5248981397272752,-2.337018084333606,-1.2109897603849895,6,2,Synchronous
66,11.933208,0.36938310969752874,0.9104072584235544,-2.1661655792793826,-1.3577927894083361,6,2,Synchronous
67,11.934876000000001,0.36938310969752874,1.2522738353806322,-2.0438711746171645,-1.417393255111411,6,2,Synchronous
68,11.936542,0.9125723685393443,1.2522738353806322,-1.95957087296797,-1.344644837783926,6,2,Synchronous
69,11.938209,1.168190843288434,1.2522738353806322,-1.8923094774372333,-1.2599115783288413,6,2,Synchronous
70,11.939874,1.168190843288434,1.2522738353806322,-1.825907232883324,-1.325932138979569,6,2,Synchronous
71,11.941541,1.168190843288434,1.2522738353806322,-1.765042123064216,-1.4808049473176719,6,2,Synchronous
72,11.943207,1.168190843288434,1.2522738353806322,-1.714090772264115,-1.664165679947068,6,2,Synchronous
73,11.944877,1.0913322286071845,1.87613629635066,-1.6806355507290303,-1.8367131992406331,6,2,Synchronous
74,11.946542,1.0499468207018963,1.9303852060002276,-1.6788968586274955,-1.9713830829767791,6,2,Synchronous
75,11.948207,1.0499468207018963,1.9303852060002276,-1.7165742231569052,-2.072461673989317,6,2,Synchronous
76,11.949875,1.0499468207018963,1.9303852060002276,-1.7403842135527074,-2.1416491960581214,6,2,Synchronous
77,11.951541,1.0499468207018963,1.9303852060002276,-1.696873711548491,-2.165730129523609,6,2,Synchronous
78,11.953208,1.1268054353831458,1.9303852060002276,-1.6111231174317766,-2.1506334463440084,6,2,Synchronous
79,11.954877,1.168190843288434,2.0254078198424517,-1.5065363466193769,-2.106383653729909,6,2,Synchronous
80,11.956542,1.168190843288434,2.1872030812494816,-1.3996805670626664,-2.0532458853125264,6,2,Synchronous
81,11.958207,1.168190843288434,2.1872030812494816,-1.3068850040551185,-2.0110914405576366,6,2,Synchronous
82,11.959875,1.168190843288434,2.1872030812494816,-1.2332857284905827,-2.019896803239124,6,2,Synchronous
83,11.961542,0.9557033620853309,2.1872030812494816,-1.1724679652860466,-2.06664967376848,6,2,Synchronous
84,11.963209,-0.7635135312852304,2.1872030812494816,-1.1309042040108983,-2.113014866539628,6,2,Synchronous
85,11.964876,-0.7635135312852304,2.1872030812494816,-1.1169065402882865,-2.127112863201448,6,2,Synchronous
86,11.966541,-0.7635135312852304,2.0369510141598033,-1.1016391578654094,-2.1022643137029196,6,2,Synchronous
87,11.968208,-0.7635135312852304,1.986866991796577,-1.07985591360943,-2.0452210378030404,6,2,Synchronous
88,11.969875,-0.5317090063363906,1.986866991796577,-1.0812230903046538,-1.9650326023367972,6,2,Synchronous
89,11.971542,1.168190843288434,1.986866991796577,-1.0428014853775782,-1.8994362591870058,6,2,Synchronous
90,11.973209,1.168190843288434,1.986866991796577,-0.7862464240126659,-1.8735729578794458,6,2,Synchronous
91,11.974875,1.168190843288434,1.986866991796577,-0.43490257628588225,-1.8559522063675526,6,2,Synchronous
92,11.97654,1.168190843288434,1.986866991796577,-0.14265214188476222,-1.7601412719117249,6,2,Synchronous
93,11.978208,1.168190843288434,1.4450637602865093,0.018007881196789616,-1.5724325092480622,6,2,Synchronous
94,11.979876,1.168190843288434,1.410480575296505,-0.015600957638858576,-1.4067109856257625,6,2,Synchronous
95,11.981542,1.168190843288434,1.410480575296505,-0.19758544664906152,-1.347718884358773,6,2,Synchronous
96,11.983208,1.168190843288434,1.410480575296505,-0.39140797168509817,-1.3704360915371474,6,2,Synchronous
97,11.984875,1.168190843288434,1.410480575296505,-0.5358555808288356,-1.465384571972351,6,2,Synchronous
98,11.98654,1.168190843288434,1.410480575296505,-0.6402845871919509,-1.6685152930574796,6,2,Synchronous
99,11.988209,0.43106156997074174,1.4139441316098873,-0.7049953134610343,-1.9026104441229,6,2,Synchronous
100,11.989876,-0.36749514279009154,1.437123316168677,-0.7342785033821808,-2.092563105820636,6,2,Synchronous
101,11.991543,-0.36749514279009154,1.437123316168677,-0.7374897788756136,-2.2636415128617813,6,2,Synchronous
102,11.993207,-0.36749514279009154,1.437123316168677,-0.7300209368258584,-2.365050321831704,6,2,Synchronous
103,11.994875,-0.36749514279009154,1.437123316168677,-0.7233438545862043,-2.367587172038057,6,2,Synchronous
104,11.996542,-0.20572542943133454,1.437123316168677,-0.7343305155390643,-2.367587172038057,6,2,Synchronous
105,11.998208,0.0818651720953446,1.437123316168677,-0.7476962574752208,-2.367587172038057,6,2,Synchronous
106,11.999876,0.0818651720953446,1.388603420659285,-0.7455561559370071,-2.367587172038057,6,2,Synchronous
107,12.001542,0.0818651720953446,1.2261672487365383,-0.7397370150891358,-2.367587172038057,6,2,Synchronous
108,12.003207,0.0818651720953446,1.2261672487365383,-0.7472029195752127,-2.367587172038057,6,2,Synchronous
109,12.004874,0.36280207017228644,1.2261672487365383,-0.7788784959151367,-2.367587172038057,6,2,Synchronous
110,12.006543,0.9331891056618351,1.2261672487365383,-0.8127245862172339,-2.367587172038057,6,2,Synchronous
111,12.008208,0.9331891056618351,1.2261672487365383,-0.8275663675025563,-2.367587172038057,6,2,Synchronous
112,12.009876,0.9331891056618351,1.2261672487365383,-0.8181810243498279,-2.367587172038057,6,2,Synchronous
113,12.01154,0.9331891056618351,1.2261672487365383,-0.7887354044370848,-2.367587172038057,6,2,Synchronous
114,12.013208,0.9331891056618351,0.21270893657328843,-0.7476654994555354,-2.367587172038057,6,2,Synchronous
115,12.014875,0.9331891056618351,0.033863352073891406,-0.7189489137284786,-2.367587172038057,6,2,Synchronous
116,12.016543,0.9331891056618351,0.033863352073891406,-0.7244801733359252,-2.367587172038057,6,2,Synchronous
117,12.018208,0.8493985177290906,0.033863352073891406,-0.7395635260342818,-2.367587172038057,6,2,Synchronous
118,12.019876,0.7808425821477543,0.033863352073891406,-0.713785195176485,-2.367587172038057,6,2,Synchronous
119,12.02154,0.7808425821477543,0.033863352073891406,-0.6684134873855825,-2.367587172038057,6,2,Synchronous
120,12.023208,0.7808425821477543,0.033863352073891406,-0.6738346747540429,-2.367587172038057,6,2,Synchronous
121,12.024877,0.7808425821477543,-0.08447825885275187,-0.7393342232695491,-2.367587172038057,6,2,Synchronous
122,12.026542,0.7320916946232484,-0.557844702559325,-0.8256496936017189,-2.367587172038057,6,2,Synchronous
123,12.028208,0.6284960586336734,-0.557844702559325,-0.8821210721481455,-2.367587172038057,6,2,Synchronous
124,12.029875,0.6284960586336734,-0.557844702559325,-0.8872561062548149,-2.367587172038057,6,2,Synchronous
125,12.03154,0.6284960586336734,-0.557844702559325,-0.8808086723756198,-2.367587172038057,6,2,Synchronous
126,12.033208,0.6284960586336734,-0.557844702559325,-0.9163039454860092,-2.367587172038057,6,2,Synchronous
127,12.034877,0.7290447641529668,-0.557844702559325,-0.9792160187949581,-2.367587172038057,6,2,Synchronous
128,12.036541,0.9331891056618351,-0.557844702559325,-1.052597914647336,-2.367587172038057,6,2,Synchronous
129,12.038208,0.9331891056618351,-0.7216274464472059,-1.1103042795234848,-2.367587172038057,6,2,Synchronous
130,12.039874,0.9331891056618351,-1.069665777208953,-0.9769305942536246,-2.367587172038057,6,2,Synchronous
131,12.041542,0.9331891056618351,-1.069665777208953,-0.6146137366051898,-2.367587172038057,6,2,Synchronous
132,12.043208,0.9331891056618351,-1.069665777208953,-0.2010229145456854,-2.367587172038057,6,2,Synchronous
133,12.044876,0.2737573850627396,-1.069665777208953,0.15107986139715274,-2.367587172038057,6,2,Synchronous
134,12.046541,-2.5375041606491937,-1.069665777208953,0.36098157321832175,-2.367587172038057,6,2,Synchronous
135,12.048208,-2.5375041606491937,-1.069665777208953,0.4122788653409503,-2.367587172038057,6,2,Synchronous
136,12.049873999999999,-2.5375041606491937,-1.069665777208953,0.36613958944082325,-2.367587172038057,6,2,Synchronous
137,12.051543,-2.5375041606491937,-1.0988577252224705,0.2885137780633319,-2.367587172038057,6,2,Synchronous
138,12.053209,-2.5375041606491937,-1.1485629340022432,0.2171767721264338,-2.367587172038057,6,2,Synchronous
139,12.054875000000001,-2.123691367917044,-1.1485629340022432,0.1692989769226359,-2.367587172038057,6,2,Synchronous
140,12.056541,-1.4764457177462453,-1.1485629340022432,0.14043326663946484,-2.367587172038057,6,2,Synchronous
141,12.058208,-1.4764457177462453,-1.1485629340022432,0.11064844452086725,-2.367587172038057,6,2,Synchronous
142,12.059876000000001,-1.4764457177462453,-1.1485629340022432,0.06265141879132248,-2.367587172038057,6,2,Synchronous
143,12.061542,-1.4764457177462453,-1.1485629340022432,-0.0011300005683932562,-2.367587172038057,6,2,Synchronous
144,12.063209,-1.4764457177462453,-1.1485629340022432,-0.06324513013133966,-2.367587172038057,6,2,Synchronous
145,12.064874,-1.679822133689434,-1.2167023624223183,-0.09081779400268546,-2.367587172038057,6,2,Synchronous
146,12.066541,-1.8831985496326222,-1.3614986478149778,-0.07237317726546519,-2.367587172038057,6,2,Synchronous
147,12.068207,-1.8831985496326222,-1.3614986478149778,-0.03095629417420698,-2.367587172038057,6,2,Synchronous
148,12.069877,-1.8831985496326222,-1.3614986478149778,-0.0012926033578531091,-2.367587172038057,6,2,Synchronous
149,12.071542,-1.8831985496326222,-1.3614986478149778,-0.00822266166952574,-2.367587172038057,6,2,Synchronous
150,12.073207,-1.716471174879944,-1.3614986478149778,-0.0420364387711664,-2.367587172038057,6,2,Synchronous
151,12.074875,-0.36749514279009154,-1.3614986478149778,-0.09038752732281843,-2.367587172038057,6,2,Synchronous
152,12.076541,-0.36749514279009154,-1.3614986478149778,-0.14323723545023595,-2.367587172038057,6,2,Synchronous
153,12.078208,-0.36749514279009154,-1.3751978007686938,-0.18495530521740072,-2.367587172038057,6,2,Synchronous
154,12.079877,-0.36749514279009154,-1.418578451788795,-0.20996589516810937,-2.367587172038057,6,2,Synchronous
155,12.081542,-0.36749514279009154,-1.418578451788795,-0.24758761878550398,-2.367587172038057,6,2,Synchronous
156,12.083207,0.05400681431584368,-1.418578451788795,-0.33602677485886495,-2.3562300958241877,6,2,Synchronous
157,12.084875,0.15287764376044577,-1.418578451788795,-0.46283033976651583,-2.240500340302005,6,2,Synchronous
158,12.086542,0.15287764376044577,-1.418578451788795,-0.5920644794207566,-2.136576433764612,6,2,Synchronous
159,12.088209,0.15287764376044577,-1.418578451788795,-0.691130358497514,-2.054705950577939,6,2,Synchronous
160,12.089876,0.15287764376044577,-1.418578451788795,-0.7411117948903491,-1.9876402782356632,6,2,Synchronous
161,12.091541,0.32742960201892046,-1.418578451788795,-0.7789638580596564,-1.9355587147693343,6,2,Synchronous
162,12.093208,0.5165275567989347,-1.859251654159338,-0.8258750220155933,-1.8884800237163293,6,2,Synchronous
163,12.094875,0.5165275567989347,-1.9137168814186187,-0.8682690770243804,-1.817270796145289,6,2,Synchronous
164,12.096542,0.5165275567989347,-1.9137168814186187,-0.8880169352473667,-1.7453526436234772,6,2,Synchronous
165,12.098209,0.5165275567989347,-1.9137168814186187,-0.8949456111761318,-1.7216436744196462,6,2,Synchronous
166,12.099875,0.8715040395773054,-1.9137168814186187,-0.9229428393978519,-1.7322885129493295,6,2,Synchronous
167,12.10154,1.1285559753823324,-1.9137168814186187,-0.9995486249876913,-1.7483390874550484,6,2,Synchronous
168,12.103208,1.1285559753823324,-1.9137168814186187,-1.1220130627474951,-1.7437221924588884,6,2,Synchronous
169,12.104876,1.1285559753823324,-1.9137168814186187,-1.2390715193508177,-1.7071341952249905,6,2,Synchronous
170,12.106542,1.1285559753823324,-1.5327504325263115,-1.3200321566940731,-1.6406807453339982,6,2,Synchronous
171,12.108208,0.9540799839540111,-1.4375088203032347,-1.3673338438212947,-1.5675529701929343,6,2,Synchronous
172,12.109875,0.7796039925256897,-1.4375088203032347,-1.3928109880031838,-1.508804187729452,6,2,Synchronous
173,12.11154,0.7796039925256897,-1.4375088203032347,-1.4032101362204825,-1.4709780255997296,6,2,Synchronous
174,12.113209,0.7796039925256897,-1.4375088203032347,-1.4169620813813393,-1.4499051713397966,6,2,Synchronous
