.groups,time,HR1,HR2,Resp1,Resp2,group,trial,condition
1,13.415793,1.1345719205771727,2.410145486418934,1.16581731272567,-0.8936617727793597,8,5,MovementGuided
2,13.417459,1.1345719205771727,2.4264720284337575,1.1264475700537413,-0.9810020299709195,8,5,MovementGuided
3,13.419125,1.1345719205771727,2.4264720284337575,1.0313263339042427,-1.1226960753730209,8,5,MovementGuided
4,13.420791,1.099879924664325,2.4264720284337575,0.9548936060724286,-1.2343044073033982,8,5,MovementGuided
5,13.422458,0.9900219376069735,2.4264720284337575,0.9982121419963617,-1.1681990566714913,8,5,MovementGuided
6,13.424124,0.9900219376069735,2.4264720284337575,1.1020095564330867,-0.9220386928893093,8,5,MovementGuided
7,13.425793,0.9900219376069735,2.4264720284337575,1.1898011954367886,-0.5562184632450856,8,5,MovementGuided
8,13.427459,0.9900219376069735,2.4264720284337575,1.238895229455768,-0.15426752197744592,8,5,MovementGuided
9,13.429125,1.0432040292137967,2.4264720284337575,1.2728292294050068,0.21462193576103525,8,5,MovementGuided
10,13.430791,1.2317587176379885,2.4264720284337575,1.2948699727423847,0.5032129099107935,8,5,MovementGuided
11,13.432458,1.2317587176379885,2.4264720284337575,1.3107848909023867,0.686199610699364,8,5,MovementGuided
12,13.434126,1.2317587176379885,2.4264720284337575,1.3093968091088162,0.762719825707382,8,5,MovementGuided
13,13.435792,1.2317587176379885,2.4264720284337575,1.2859291307124188,0.7412003270196681,8,5,MovementGuided
14,13.437459,1.2533202441757842,2.4264720284337575,1.267077135233294,0.6172690980498945,8,5,MovementGuided
15,13.439124,1.329765656446151,2.4264720284337575,1.2635615183385587,0.4267433938200966,8,5,MovementGuided
16,13.440791,1.329765656446151,2.4264720284337575,1.2579833116588002,0.22695169741729548,8,5,MovementGuided
17,13.442458,1.329765656446151,2.4264720284337575,1.2415520531551387,0.058961951408448246,8,5,MovementGuided
18,13.444126,1.329765656446151,2.4264720284337575,1.2205906229254273,-0.055440527704262534,8,5,MovementGuided
19,13.445792,1.329765656446151,2.4264720284337575,1.2040504562531875,-0.1389342836776135,8,5,MovementGuided
20,13.447458,1.329765656446151,2.4264720284337575,1.188890490197916,-0.22516114963756736,8,5,MovementGuided
21,13.449123,1.329765656446151,2.4264720284337575,1.1786783982286033,-0.3167342288349479,8,5,MovementGuided
