.groups,time,HR1,HR2,Resp1,Resp2,group,trial,condition
1,4.3216917,1.1632985845527744,-2.380476541058327,1.2941842075931196,1.1551253850888712,3,2,MovementCoop
2,4.3233583,1.1632985845527744,-2.380476541058327,1.2855327302217339,1.3591996910876927,3,2,MovementCoop
3,4.325025,1.1632985845527744,-2.380476541058327,1.2545299173737299,1.5089271479494668,3,2,MovementCoop
4,4.3266917,1.1632985845527744,-2.380476541058327,1.2126757945674054,1.562860547069453,3,2,MovementCoop
5,4.3283583,1.1632985845527744,-2.380476541058327,1.173833090613303,1.5310322573916608,3,2,MovementCoop
6,4.330025,1.1632985845527744,-2.380476541058327,1.148092225579016,1.4526474413827628,3,2,MovementCoop
7,4.3316917,1.1632985845527744,-2.380476541058327,1.1280825958562695,1.3551083335275573,3,2,MovementCoop
8,4.3333583,1.1632985845527744,-2.380476541058327,1.0914740476876004,1.2435999223215777,3,2,MovementCoop
9,4.335025,1.1632985845527744,-2.380476541058327,1.0070145258208942,1.1194616830996005,3,2,MovementCoop
10,4.3366917,1.1632985845527744,-2.380476541058327,0.8894141454796585,1.0013438924490403,3,2,MovementCoop
11,4.3383583,0.8416492264289674,-2.380476541058327,0.8121687347607189,0.8789409448928736,3,2,MovementCoop
12,4.340025,0.8282471698404755,-2.3745010751208175,0.8132735631469079,0.7495319455569167,3,2,MovementCoop
13,4.3416917,0.08022310697604308,-2.356574677308289,0.8670041147935661,0.6407966454798629,3,2,MovementCoop
14,4.3433583,-0.1307580389600789,-2.356574677308289,0.9205016797790375,0.5574161890991872,3,2,MovementCoop
15,4.345025,-0.1307580389600789,-2.356574677308289,0.9220953946193188,0.48707764114488805,3,2,MovementCoop
16,4.3466917,-0.1307580389600789,-2.356574677308289,0.8592538374315428,0.43089158143505074,3,2,MovementCoop
17,4.3483583,-0.1307580389600789,-2.356574677308289,0.786832017396121,0.3938858360984747,3,2,MovementCoop
18,4.350025,-0.10239757311180395,-2.356574677308289,0.7591258547358283,0.3722344088696189,3,2,MovementCoop
19,4.3516917,-0.079193555599579,-2.347013931808274,0.7580796307823154,0.35046502426529513,3,2,MovementCoop
20,4.3533583,-0.079193555599579,-2.3326728135582515,0.7443732741263248,0.30058240810749676,3,2,MovementCoop
21,4.355025,-0.079193555599579,-2.3326728135582515,0.6989389154840265,0.15436782118364287,3,2,MovementCoop
22,4.3566917,-0.079193555599579,-2.3326728135582515,0.6250438787976417,-0.1203802440048423,3,2,MovementCoop
23,4.3583583,0.39267562162924935,-2.3326728135582515,0.5429847720661412,-0.4448724238754316,3,2,MovementCoop
24,4.360025,0.8282471698404755,-2.3326728135582515,0.4771625694033044,-0.7143009367118988,3,2,MovementCoop
25,4.3616917,0.8282471698404755,-2.3326728135582515,0.4396121596276474,-0.8767189978861739,3,2,MovementCoop
26,4.3633583,0.8282471698404755,-2.381289204425829,0.4170799166727023,-0.8902303390027293,3,2,MovementCoop
27,4.365025,0.8282471698404755,-2.427999070161344,0.3881386716010481,-0.6971274385291096,3,2,MovementCoop
28,4.3666917,0.8454000128213546,-2.427999070161344,0.30390709454538434,-0.3269730854906146,3,2,MovementCoop
29,4.3683583,0.8835789213916982,-2.427999070161344,0.15139812283598075,0.1452493222980488,3,2,MovementCoop
30,4.370025,0.8835789213916982,-2.427999070161344,-0.04616081049567033,0.6089003890704875,3,2,MovementCoop
31,4.3716917,0.8835789213916982,-2.427999070161344,-0.24628018350551809,0.992006941297703,3,2,MovementCoop
32,4.3733583,0.8835789213916982,-2.320437308905408,-0.3993043936394247,1.2546175520722893,3,2,MovementCoop
33,4.375025,0.9786836068664642,-1.2328683895398307,-0.49233395113844697,1.3886710588669837,3,2,MovementCoop
