.groups,time,HR1,HR2,Resp1,Resp2,group,trial,condition
1,19.577593,-2.195935258656382,-2.106184905746581,0.008529430416502662,0.046936284215004426,6,5,MovementGuided
2,19.579258,-2.195935258656382,-2.106184905746581,0.19447745761159024,-0.025319473924211786,6,5,MovementGuided
3,19.580924,-1.8840028670807898,-2.106184905746581,0.4064655195267287,-0.12945068326212858,6,5,MovementGuided
4,19.582592000000002,-1.396108613590761,-2.106184905746581,0.6058129561444153,-0.23055690706857032,6,5,MovementGuided
5,19.584258,-1.396108613590761,-2.106184905746581,0.7816385315414353,-0.3154823059703719,6,5,MovementGuided
6,19.585923,-1.396108613590761,-1.708830983624738,0.9255024472963713,-0.38110552350034116,6,5,MovementGuided
7,19.587592,-1.396108613590761,0.7320573951237271,1.035449498776884,-0.42919244845719473,6,5,MovementGuided
8,19.58926,-1.396108613590761,0.7320573951237271,1.1099921332101985,-0.46657399434456875,6,5,MovementGuided
9,19.590925,-1.396108613590761,0.7320573951237271,1.1460200860701502,-0.5012647961344451,6,5,MovementGuided
10,19.592592,-1.383264008177715,0.7320573951237271,1.1494965215556956,-0.5280990338110075,6,5,MovementGuided
11,19.59426,-1.1392165053298393,0.7320573951237271,1.1272434395826698,-0.5341155405089675,6,5,MovementGuided
12,19.595926,-1.1392165053298393,0.7320573951237271,1.0882092937183097,-0.5141455198146613,6,5,MovementGuided
13,19.597591,-1.1392165053298393,0.7320573951237271,1.0376169557145392,-0.4472244319367286,6,5,MovementGuided
14,19.599257,-1.1392165053298393,0.7218629597703163,0.9793007241608996,-0.37933577342874103,6,5,MovementGuided
15,19.600924,-1.1392165053298393,0.7112524250147254,0.9111057379004806,-0.3595118375585269,6,5,MovementGuided
16,19.602592,-1.1392165053298393,0.7112524250147254,0.832634470519707,-0.3757906422625857,6,5,MovementGuided
17,19.604257,-1.1392165053298393,0.7112524250147254,0.7562168513909944,-0.419350546536286,6,5,MovementGuided
18,19.605924,-1.108227200555822,0.7112524250147254,0.6886915854727258,-0.47268679153506077,6,5,MovementGuided
19,19.607593,-1.0955695971974206,0.7112524250147254,0.6279468695251467,-0.5203343358150471,6,5,MovementGuided
20,19.609259,-1.0955695971974206,0.7112524250147254,0.5732265993764599,-0.639101378245097,6,5,MovementGuided
21,19.610924999999998,-1.0955695971974206,0.7112524250147254,0.5071957647778976,-0.868880096518705,6,5,MovementGuided
22,19.612592,-1.0955695971974206,1.050575427792527,0.39246964182021093,-1.3077415126263332,6,5,MovementGuided
23,19.61426,-1.0955695971974206,1.050575427792527,0.22039233851019882,-1.7264030014167175,6,5,MovementGuided
24,19.615923,-1.0955695971974206,1.050575427792527,0.0036248477907729645,-2.1344932099271388,6,5,MovementGuided
25,19.617591,-0.8127670971087995,1.050575427792527,-0.231287981738665,-2.4047833575329305,6,5,MovementGuided
26,19.619258,-0.5994248601998395,1.050575427792527,-0.45975641677927465,-2.4191246881245125,6,5,MovementGuided
27,19.620924,-0.5994248601998395,1.050575427792527,-0.657947721521796,-2.4191246881245125,6,5,MovementGuided
28,19.622591,-0.5994248601998395,1.050575427792527,-0.8178005069578239,-2.4191246881245125,6,5,MovementGuided
29,19.624258,-0.5994248601998395,1.050575427792527,-0.9390994835015795,-2.234586171374404,6,5,MovementGuided
30,19.625926,-0.5994248601998395,1.050575427792527,-1.0253968399866333,-1.796807681424225,6,5,MovementGuided
31,19.627593,-0.5994248601998395,1.050575427792527,-1.0528760989873818,-1.3176371505948705,6,5,MovementGuided
32,19.629259,-0.5887174211255908,1.050575427792527,-0.9473274762765729,-0.8655247308261362,6,5,MovementGuided
33,19.630925,-0.5761478187340814,1.050575427792527,-0.7104108456273829,-0.4722769335071152,6,5,MovementGuided
34,19.632593,-0.5761478187340814,1.050575427792527,-0.40000935813210076,-0.15955284488908592,6,5,MovementGuided
35,19.634258,-0.5761478187340814,1.050575427792527,-0.0671546854803307,0.06161169535419341,6,5,MovementGuided
36,19.635923000000002,-0.5761478187340814,1.050575427792527,0.24859491692009666,0.19154674561107615,6,5,MovementGuided
37,19.637592,-0.5761478187340814,1.050575427792527,0.514569835083821,0.18154814036564576,6,5,MovementGuided
38,19.639258,-0.5761478187340814,1.050575427792527,0.7209811820730643,-0.163154044955237,6,5,MovementGuided
39,19.640924,0.2986446500023605,1.050575427792527,0.8646943951179553,-0.8456422323171892,6,5,MovementGuided
40,19.642592,0.517342767186471,1.050575427792527,0.9487619410840785,-1.6949894549867044,6,5,MovementGuided
41,19.64426,0.517342767186471,1.050575427792527,0.98293000631917,-2.355791205414454,6,5,MovementGuided
42,19.645926,0.517342767186471,1.050575427792527,0.9777980743175869,-2.415935115836379,6,5,MovementGuided
43,19.647592,0.517342767186471,1.050575427792527,0.940346530238146,-2.415935115836379,6,5,MovementGuided
44,19.649259,0.517342767186471,1.0308365609091095,0.8811335862936157,-2.415935115836379,6,5,MovementGuided
45,19.650925,0.601514513433951,1.01821662962299,0.8169755924277715,-2.415935115836379,6,5,MovementGuided
46,19.652592,0.8410802527537019,1.01821662962299,0.7474986951482965,-2.336481945042335,6,5,MovementGuided
47,19.654257,0.8410802527537019,1.01821662962299,0.663932479122169,-1.821494568718456,6,5,MovementGuided
48,19.655923,0.8410802527537019,1.01821662962299,0.5560956229094011,-1.271226742058118,6,5,MovementGuided
49,19.657592,0.8410802527537019,1.01821662962299,0.4239270235736138,-0.7853564201167959,6,5,MovementGuided
50,19.659258,0.8410802527537019,1.01821662962299,0.28077499276020074,-0.39037981830737667,6,5,MovementGuided
51,19.660925,0.8410802527537019,1.01821662962299,0.1386174033031729,-0.08885334060828687,6,5,MovementGuided
52,19.662592,0.7042854997508553,1.01821662962299,0.001967385975611884,0.12223633425011311,6,5,MovementGuided
53,19.66426,0.623945724177755,1.01821662962299,-0.12269019743807,0.23784638388198365,6,5,MovementGuided
54,19.665925,0.623945724177755,1.01821662962299,-0.23289112983260057,0.25676871253390254,6,5,MovementGuided
55,19.667592,0.623945724177755,1.01821662962299,-0.3697080189220847,0.19794632275635246,6,5,MovementGuided
56,19.669258,0.623945724177755,1.01821662962299,-0.5669557120900913,0.13087770207699634,6,5,MovementGuided
57,19.670924,0.623945724177755,1.01821662962299,-0.8057206172329583,0.10021565588193275,6,5,MovementGuided
58,19.672591,0.623945724177755,1.01821662962299,-1.0453010321802125,0.0967324659682833,6,5,MovementGuided
59,19.674257,0.47568216659246354,1.01821662962299,-1.238718357356925,0.11285102784767732,6,5,MovementGuided
60,19.675924,0.4645225439785169,1.01821662962299,-1.4055752902048058,0.13795058868133134,6,5,MovementGuided
61,19.677592,0.4645225439785169,1.01821662962299,-1.5619544987721947,0.16606186192092365,6,5,MovementGuided
62,19.679259,0.4645225439785169,1.01821662962299,-1.6859964075696166,0.19011566134863214,6,5,MovementGuided
