.groups,time,HR1,HR2,Resp1,Resp2,group,trial,condition
1,13.29786,2.1711515122534544,2.650061334056783,-0.7727861169465285,-1.7584533263308892,3,2,TurnTaking
2,13.299524,2.189928834446848,2.650061334056783,-0.8151273900313295,-1.7584533263308892,3,2,TurnTaking
3,13.301192,2.2527920435290802,2.650061334056783,-0.8293905445985892,-1.7584533263308892,3,2,TurnTaking
4,13.302858,2.2527920435290802,2.650061334056783,-0.7948378906450487,-1.6745657027362726,3,2,TurnTaking
5,13.304525,2.2527920435290802,2.650061334056783,-0.715242595185413,-1.2729318289935159,3,2,TurnTaking
6,13.306192,2.2527920435290802,2.650061334056783,-0.6174315840684,-0.6597762385394332,3,2,TurnTaking
7,13.30786,2.2527920435290802,2.650061334056783,-0.5160294511560656,0.02089609371095723,3,2,TurnTaking
8,13.309524,2.2527920435290802,2.650061334056783,-0.37759378267586885,0.598354513256078,3,2,TurnTaking
9,13.311191,2.2527920435290802,2.650061334056783,-0.1647415339130233,0.9706027951441663,3,2,TurnTaking
10,13.312859,2.2527920435290802,2.650061334056783,0.0747903549223394,1.1407543564077038,3,2,TurnTaking
11,13.314525,2.2527920435290802,2.650061334056783,0.2631047933701758,1.155357472250806,3,2,TurnTaking
12,13.316192000000001,2.212503991481229,2.1125593263667732,0.3387111481529727,1.0849166771198293,3,2,TurnTaking
13,13.317858,2.0776265998427697,1.5531184612200282,0.3223509387041696,0.9985944316502892,3,2,TurnTaking
14,13.319524,2.0776265998427697,1.5531184612200282,0.2814891512413028,0.9223141429316336,3,2,TurnTaking
15,13.321191,2.0776265998427697,1.5531184612200282,0.2480386367510705,0.847886106212622,3,2,TurnTaking
16,13.322859,2.0776265998427697,1.5531184612200282,0.20432701680450008,0.7706617329100197,3,2,TurnTaking
17,13.324525,2.0776265998427697,1.5531184612200282,0.08893111500957651,0.7008998509408422,3,2,TurnTaking
18,13.326193,2.0776265998427697,1.5531184612200282,-0.09656530468221501,0.6441333439579398,3,2,TurnTaking
19,13.327857,2.0776265998427697,1.4043877998844472,-0.28785447395197367,0.6003201217974377,3,2,TurnTaking
20,13.329524,2.0776265998427697,0.6235518278726475,-0.4375996280435048,0.5715935634265682,3,2,TurnTaking
21,13.331193,2.0776265998427697,0.6235518278726475,-0.5390686286982342,0.5490382403978908,3,2,TurnTaking
22,13.332859000000001,2.104366457396653,0.6235518278726475,-0.6218277699164335,0.5167796731934502,3,2,TurnTaking
23,13.334525,2.193886850077046,0.6235518278726475,-0.6950754902791548,0.48419463503869514,3,2,TurnTaking
24,13.336192,2.193886850077046,0.6235518278726475,-0.7466068066557644,0.42190824357966983,3,2,TurnTaking
25,13.337858,2.193886850077046,0.6235518278726475,-0.7710281139217989,0.30617062422796604,3,2,TurnTaking
26,13.339524,2.193886850077046,0.6235518278726475,-0.7751945339589597,0.20428881660806947,3,2,TurnTaking
27,13.341193,2.193886850077046,0.3909605351298966,-0.7985226861940337,0.14103243646587535,3,2,TurnTaking
28,13.342859,2.193886850077046,0.16749046955352803,-0.8506275333831681,0.11837671704716547,3,2,TurnTaking
29,13.344525,2.193886850077046,0.16749046955352803,-0.8905054518610154,0.12063271666621303,3,2,TurnTaking
30,13.346191,2.193886850077046,0.16749046955352803,-0.8856149749480527,0.1321942595764991,3,2,TurnTaking
31,13.347858,2.193886850077046,0.16749046955352803,-0.8408593934197724,0.146840365494821,3,2,TurnTaking
32,13.349525,2.1487499705260906,0.16749046955352803,-0.7816139845146599,0.16641850277051323,3,2,TurnTaking
33,13.351192,1.9976395476815871,0.16749046955352803,-0.7281876893414542,0.18629942878861122,3,2,TurnTaking
34,13.352859,1.9976395476815871,0.16749046955352803,-0.648594161311133,0.20309569135457245,3,2,TurnTaking
35,13.354524,1.9976395476815871,0.13247707297787506,-0.5355496769332511,0.21941240867142744,3,2,TurnTaking
36,13.356191,1.9976395476815871,0.1253056544021389,-0.4208604522925379,0.18475218785710742,3,2,TurnTaking
37,13.357858,1.9976395476815871,0.1253056544021389,-0.3450068046915006,-0.009497487692937852,3,2,TurnTaking
38,13.359526,1.9976395476815871,0.1253056544021389,-0.33664480203349145,-0.2485356649796731,3,2,TurnTaking
39,13.361192,1.9976395476815871,0.1253056544021389,-0.36992063559314947,-0.41666726272815974,3,2,TurnTaking
40,13.362858,1.9976395476815871,0.1253056544021389,-0.42272553207656527,-0.5035770986551285,3,2,TurnTaking
41,13.364524,1.9976395476815871,0.1253056544021389,-0.4905204384327902,-0.5325123070458622,3,2,TurnTaking
42,13.366192,1.9338917272731286,0.13289892112938895,-0.5617185299339048,-0.5254311485928875,3,2,TurnTaking
43,13.367859,1.7204751111230718,0.16749046955352803,-0.6461530468563853,-0.500550969002838,3,2,TurnTaking
44,13.369526,1.7204751111230718,0.16749046955352803,-0.7306563462363513,-0.4724319944876971,3,2,TurnTaking
45,13.371192,1.7204751111230718,0.16749046955352803,-0.7983117729625145,-0.45249770754095325,3,2,TurnTaking
46,13.372858,1.7204751111230718,0.16749046955352803,-0.8555473201655945,-0.44320286154646915,3,2,TurnTaking
47,13.374523,1.7204751111230718,0.16749046955352803,-0.8840873268773008,-0.4356138828299623,3,2,TurnTaking
48,13.376193,1.7204751111230718,0.16749046955352803,-0.8798941008288717,-0.41947422335211065,3,2,TurnTaking
