.groups,time,HR1,HR2,Resp1,Resp2,group,trial,condition
1,9.1794083,-1.8356343541871007,0.3686982806998226,0.3911556248620713,-2.416242802144592,7,2,MovementCoop
2,9.181075,-1.8356343541871007,0.3686982806998226,0.3674267917614196,-2.0001582330726784,7,2,MovementCoop
3,9.1827417,-1.8356343541871007,0.3686982806998226,0.3458818052264254,-1.598484369474036,7,2,MovementCoop
4,9.1844083,-1.8356343541871007,0.3686982806998226,0.3209892341060617,-1.2430616106060886,7,2,MovementCoop
5,9.186075,-1.8356343541871007,0.3686982806998226,0.24751116613312535,-0.940401457988443,7,2,MovementCoop
6,9.1877417,-1.8356343541871007,0.3686982806998226,0.14346094265207934,-0.6916475375284984,7,2,MovementCoop
7,9.1894083,-1.8356343541871007,0.3686982806998226,0.06568558260878489,-0.5071030015158805,7,2,MovementCoop
8,9.191075,-1.8356343541871007,0.3686982806998226,0.02804617842703772,-0.38115228186317957,7,2,MovementCoop
9,9.1927417,-1.8356343541871007,0.3686982806998226,0.03267031237076381,-0.3383881020570993,7,2,MovementCoop
10,9.1944083,-1.8356343541871007,0.3686982806998226,0.09476291719604424,-0.36303950252697986,7,2,MovementCoop
11,9.196075,-1.808138569863228,0.3686982806998226,0.21073608341062328,-0.42531764172970454,7,2,MovementCoop
12,9.1977417,-1.491937050138691,0.3686982806998226,0.3523717086531627,-0.4983699927004404,7,2,MovementCoop
13,9.1994083,-1.491937050138691,0.3686982806998226,0.5049455099813607,-0.5663591939043715,7,2,MovementCoop
14,9.201075,-1.491937050138691,-1.2185794360621998,0.6685326949543133,-0.6301619485018987,7,2,MovementCoop
15,9.2027417,-1.491937050138691,-2.491261569321839,0.831695777150403,-0.6831193228896348,7,2,MovementCoop
16,9.2044083,-1.491937050138691,-2.491261569321839,0.9554000542520037,-0.7113048199764874,7,2,MovementCoop
17,9.206075,-1.491937050138691,-2.491261569321839,0.9976709434922766,-0.6902583558427645,7,2,MovementCoop
18,9.2077417,-1.1690979385317428,-2.491261569321839,0.9430015509380155,-0.6182248805546913,7,2,MovementCoop
19,9.2094083,-0.9255526438107117,-0.9586535162920284,0.815396659230016,-0.5181980465364414,7,2,MovementCoop
20,9.211075,-0.9255526438107117,0.7696066286139284,0.6306798257082109,-0.4137566324309781,7,2,MovementCoop
21,9.2127417,-0.9255526438107117,0.7696066286139284,0.436824708285753,-0.32423790924022755,7,2,MovementCoop
22,9.2144083,-0.9255526438107117,0.7696066286139284,0.263481463033851,-0.2649649519994002,7,2,MovementCoop
23,9.216075,-0.9255526438107117,0.7696066286139284,0.14287313620334777,-0.2503404124781947,7,2,MovementCoop
24,9.2177417,-0.8167544253996554,0.7733858117835821,0.0876597611539632,-0.2848324525467802,7,2,MovementCoop
25,9.2194083,-0.5225962793253178,0.7780048134353811,0.07907450727433973,-0.36106963237748607,7,2,MovementCoop
26,9.221075,-0.5225962793253178,0.7780048134353811,0.0791579141537895,-0.4452360942792825,7,2,MovementCoop
27,9.2227417,-0.5225962793253178,0.7780048134353811,0.07899477595228963,-0.5122634531707535,7,2,MovementCoop
28,9.2244083,-0.5225962793253178,0.7780048134353811,0.09158949748437265,-0.5524410792394464,7,2,MovementCoop
