.groups,time,HR1,HR2,Resp1,Resp2,group,trial,condition
1,7.547825,1.3388392409273542,0.7062760097982844,-0.6902854191791306,0.4218477414874689,3,1,SelfPaced
2,7.5494917,1.401350961151532,0.7062760097982844,-0.32793551195228016,0.43893749460482423,3,1,SelfPaced
3,7.5511583,1.6365140991377247,0.7611011236212661,-0.05405075360124143,0.33440460955367457,3,1,SelfPaced
4,7.552825,1.6365140991377247,0.9093319869204389,0.10791177740915803,0.21909520572303495,3,1,SelfPaced
5,7.5544917,1.6365140991377247,0.9093319869204389,0.19023672308498038,0.2116992028359179,3,1,SelfPaced
6,7.5561583,1.6365140991377247,0.9093319869204389,0.23042892991111746,0.31040727921135025,3,1,SelfPaced
7,7.557825,1.6365140991377247,0.9093319869204389,0.26776886006325534,0.4477087182248054,3,1,SelfPaced
8,7.5594917,1.6365140991377247,0.9093319869204389,0.34312604940986274,0.552532813549057,3,1,SelfPaced
9,7.5611583,1.6365140991377247,0.9093319869204389,0.452855665407519,0.5983280152366905,3,1,SelfPaced
10,7.562825,1.6365140991377247,1.0884537696145853,0.5590497327579333,0.5958514682632342,3,1,SelfPaced
11,7.5644917,1.6365140991377247,1.1652202479120766,0.6474797192925271,0.5587763234825548,3,1,SelfPaced
12,7.5661583,1.7204626414970046,1.1652202479120766,0.7102567143910267,0.5037640877848762,3,1,SelfPaced
13,7.567825,2.036269062753343,1.1652202479120766,0.7254450299015797,0.44300876112306253,3,1,SelfPaced
14,7.5694917,2.036269062753343,1.1652202479120766,0.6969308473951202,0.3853500496109521,3,1,SelfPaced
15,7.5711583000000005,2.036269062753343,1.1652202479120766,0.6825137922515618,0.33991727289340073,3,1,SelfPaced
16,7.572825,2.036269062753343,1.1608781571571938,0.7114357258510164,0.3145599440927537,3,1,SelfPaced
17,7.5744917,2.036269062753343,1.0783784328144204,0.754805749899893,0.30813813129312495,3,1,SelfPaced
18,7.5761583,2.036269062753343,1.0783784328144204,0.7761296463308386,0.3117024144578745,3,1,SelfPaced
19,7.577825,2.036269062753343,1.0783784328144204,0.749471144001045,0.3081704209663944,3,1,SelfPaced
20,7.5794917,2.036269062753343,1.0783784328144204,0.7221277188838681,0.2877894630639402,3,1,SelfPaced
21,7.5811583,2.036269062753343,1.0783784328144204,0.7246813632796372,0.24987975442029506,3,1,SelfPaced
22,7.582825,2.0566901223391016,1.0783784328144204,0.7479452964898874,0.1953966435663472,3,1,SelfPaced
23,7.5844917,2.1335122036379075,1.1364486271333623,0.7580086594975858,0.13841981189074243,3,1,SelfPaced
24,7.5861583,2.1335122036379075,1.1945188214523044,0.731370792344564,0.096232786033610615,3,1,SelfPaced
25,7.587825,2.1335122036379075,1.1945188214523044,0.6991627481146755,0.06314371271015845,3,1,SelfPaced
26,7.5894917,2.1335122036379075,1.1945188214523044,0.6747496831803995,0.029807967572821715,3,1,SelfPaced
27,7.5911583,2.1335122036379075,1.1945188214523044,0.6557885970304453,0.005564902171969228,3,1,SelfPaced
28,7.592825,2.1335122036379075,1.1945188214523044,0.6238606959604002,1.1983190128471827e-5,3,1,SelfPaced
29,7.5944917,2.1335122036379075,1.1945188214523044,0.5743235604410248,0.009233644203903544,3,1,SelfPaced
30,7.5961583,2.1335122036379075,1.1419426366249166,0.5521333167485246,0.036114552366983015,3,1,SelfPaced
31,7.597825,2.1335122036379075,1.1361008383107623,0.557209405152785,0.07062200103937662,3,1,SelfPaced
32,7.5994917,2.085390452862762,1.1361008383107623,0.5774729836605272,0.08971587837204527,3,1,SelfPaced
33,7.6011583,1.9043610094705476,1.1361008383107623,0.5744998673913565,0.09022495523182288,3,1,SelfPaced
34,7.602825,1.9043610094705476,1.1361008383107623,0.5316894693365108,0.04489772316607391,3,1,SelfPaced
35,7.6044917,1.9043610094705476,1.1361008383107623,0.46851842490239126,-0.05413640084643413,3,1,SelfPaced
36,7.6061583,1.9043610094705476,1.11624841997345,0.39460734874389786,-0.15849379684583761,3,1,SelfPaced
37,7.607825,1.9043610094705476,1.049785975974622,0.31686786950942775,-0.24841013749763646,3,1,SelfPaced
38,7.6094917,1.9043610094705476,1.049785975974622,0.1975212706479842,-0.318801470085704,3,1,SelfPaced
39,7.6111583,1.9043610094705476,1.049785975974622,0.025874568638230892,-0.3737706949521557,3,1,SelfPaced
40,7.612825,1.9043610094705476,1.049785975974622,-0.11553367549407595,-0.408763333222739,3,1,SelfPaced
41,7.6144917,1.9043610094705476,1.049785975974622,-0.18687591976669687,-0.44642085951814925,3,1,SelfPaced
42,7.6161583,1.8504832709157895,1.049785975974622,-0.1990944206363626,-0.5187277529224462,3,1,SelfPaced
43,7.617825,1.6478003496859845,1.1699912782148323,-0.192075158905927,-0.5996141508987657,3,1,SelfPaced
44,7.6194917,1.6478003496859845,1.2239965589314485,-0.19127335847731158,-0.6679696895670737,3,1,SelfPaced
45,7.6211583,1.6478003496859845,1.2239965589314485,-0.19134335299691888,-0.7176642312302063,3,1,SelfPaced
