.groups,time,HR1,HR2,Resp1,Resp2,group,trial,condition
1,655307.5,-0.5510277378866163,-1.0909727930131177,-2.510085627258344,-0.9565088293971885,8,1,Synchronous
2,655407.5,-0.5510277378866163,-1.0909727930131177,-2.4875161735332934,-1.1383341412486765,8,1,Synchronous
3,655507.5,-0.5510277378866163,-1.151901568950241,-2.1658937838233556,-1.2181635595481908,8,1,Synchronous
4,655607.5,-0.5510277378866163,-1.3085755642171295,-1.6431694613028425,-1.150569551537007,8,1,Synchronous
5,655707.5,-0.5510277378866163,-1.3085755642171295,-1.014578820765927,-0.9193444267396439,8,1,Synchronous
6,655807.5,-0.5510277378866163,-1.3085755642171295,-0.38066296188194404,-0.5847139013721662,8,1,Synchronous
7,655907.5,-0.5510277378866163,-1.3085755642171295,0.20128088336752029,-0.20241054631507308,8,1,Synchronous
8,656007.5,-1.2749999189798966,-1.3085755642171295,0.6952231540395936,0.1834451892433929,8,1,Synchronous
9,656107.5,-1.7992556363233063,-1.3085755642171295,1.0446803889465077,0.5040586466280286,8,1,Synchronous
10,656207.5,-1.7992556363233063,-1.3085755642171295,1.213733910463716,0.7151059877402931,8,1,Synchronous
11,656307.5,-1.7992556363233063,-1.3692523966049728,1.2078242054725905,0.8444624281786832,8,1,Synchronous
12,656407.5,-1.7992556363233063,-1.6119597261563454,1.12105612950415,0.9227259705666532,8,1,Synchronous
13,656507.5,-1.7992556363233063,-1.6119597261563454,1.0315184764152583,0.9616895267389511,8,1,Synchronous
14,656607.5,-1.7992556363233063,-1.6119597261563454,0.9460725430644846,0.9599975351231731,8,1,Synchronous
15,656707.5,-1.7992556363233063,-1.6119597261563454,0.7902695780872444,0.9206909879749069,8,1,Synchronous
16,656807.5,-1.7992556363233063,-1.6119597261563454,0.46877937131610237,0.8711617788585029,8,1,Synchronous
17,656907.5,-1.7992556363233063,-1.6119597261563454,0.08247097392968009,0.8213427952193618,8,1,Synchronous
18,657007.5,-1.8861414923249764,-1.6119597261563454,-0.25564108078014075,0.767295290525794,8,1,Synchronous
19,657107.5,-1.9490588363261858,-1.6148813220498615,-0.5662885278134977,0.7082428877546233,8,1,Synchronous
20,657207.5,-1.9490588363261858,-1.670391644026668,-0.8428418602992849,0.6549123471946711,8,1,Synchronous
21,657307.5,-1.9490588363261858,-1.670391644026668,-1.0786991355811208,0.607664884634656,8,1,Synchronous
22,657407.5,-1.9490588363261858,-1.670391644026668,-1.3117295127050668,0.543823730065103,8,1,Synchronous
23,657507.5,-1.9490588363261858,-1.670391644026668,-1.4532908623310867,0.4650826975830607,8,1,Synchronous
24,657607.5,-1.9490588363261858,-1.670391644026668,-1.4812553846291558,0.4203327633624082,8,1,Synchronous
25,657707.5,-1.9490588363261858,-1.670391644026668,-1.4300510970206746,0.40867325715700104,8,1,Synchronous
26,657807.5,-1.9490588363261858,-1.670391644026668,-1.313057293457565,0.4170318852769958,8,1,Synchronous
27,657907.5,-1.9490588363261858,-1.6627185262057824,-1.1117454967394231,0.39730461896309494,8,1,Synchronous
28,658007.5,-1.5458134570168485,-1.5169292876089575,-0.8667945364359967,0.3570481945742597,8,1,Synchronous
29,658107.5,-1.2538081823445697,-1.5169292876089575,-0.6523211404163186,0.3137485909523105,8,1,Synchronous
