.groups,time,HR1,HR2,Resp1,Resp2,group,trial,condition
1,837291.5,-1.249483010531252,-0.6500809149345541,-0.5752790369554077,-0.78168348849139635,9,3,TurnTaking
2,837391.5,-1.249483010531252,-0.6500809149345541,-0.44308319069204544,-0.6284896092126349,9,3,TurnTaking
3,837491.5,-1.249483010531252,-0.70491088539796,-0.3630102537068738,-0.476008051246111,9,3,TurnTaking
4,837591.5,-1.249483010531252,-0.7555231658257193,-0.3239835338638391,-0.3868442284232786,9,3,TurnTaking
5,837691.5,-1.249483010531252,-0.7555231658257193,-0.30491153208013105,-0.38392821408972344,9,3,TurnTaking
6,837791.5,-1.249483010531252,-0.7555231658257193,-0.2956129703522601,-0.4449884763030011,9,3,TurnTaking
7,837891.5,-1.249483010531252,-0.7555231658257193,-0.2967385241745461,-0.5522992270205433,9,3,TurnTaking
8,837991.5,-1.5035635570089683,-0.7555231658257193,-0.24866483234549053,-0.6820310668246979,9,3,TurnTaking
9,838091.5,-1.8544366926210527,-0.7555231658257193,0.003740657139227826,-0.8053898124120932,9,3,TurnTaking
10,838191.5,-1.8544366926210527,-0.9929096373804902,0.40274685072019173,-0.9194294680247971,9,3,TurnTaking
11,838291.5,-1.8544366926210527,-1.2399853526721905,0.7514140763148345,-1.017326284806487,9,3,TurnTaking
12,838391.5,-1.8544366926210527,-1.2399853526721905,0.9959830511030207,-1.1052982001862912,9,3,TurnTaking
13,838491.5,-1.8544366926210527,-1.2399853526721905,1.1342171229100904,-1.183460590151403,9,3,TurnTaking
14,838591.5,-1.8544366926210527,-1.2399853526721905,1.1837668150652638,-1.2564512427411283,9,3,TurnTaking
15,838691.5,-1.8544366926210527,-1.2399853526721905,1.168807089579589,-1.327341329076653,9,3,TurnTaking
16,838791.5,-1.8544366926210527,-1.2399853526721905,1.10764761051457,-1.380448347683349,9,3,TurnTaking
17,838891.5,-1.8544366926210527,-1.3625462347337174,0.9988302765006306,-1.4111737080261535,9,3,TurnTaking
18,838991.5,-1.7865051394142843,-1.8850426266802272,0.8551863078507358,-1.4218473284227888,9,3,TurnTaking
19,839091.5,-1.6926948992716044,-1.8850426266802272,0.7156640133478,-1.4233650651198424,9,3,TurnTaking
20,839191.5,-1.6926948992716044,-1.8850426266802272,0.6138948508102072,-1.4240059909779217,9,3,TurnTaking
21,839291.5,-1.6926948992716044,-1.8850426266802272,0.5526620900453593,-1.4218046311413806,9,3,TurnTaking
22,839391.5,-1.6926948992716044,-1.8850426266802272,0.48533647425621695,-1.4286841431138593,9,3,TurnTaking
23,839491.5,-1.6926948992716044,-1.8850426266802272,0.37163896642591987,-1.4347210254043383,9,3,TurnTaking
24,839591.5,-1.6926948992716044,-1.8850426266802272,0.25367340039726793,-1.4387317700349842,9,3,TurnTaking
25,839691.5,-1.6926948992716044,-2.1940828293880745,0.15973124709832448,-1.4367335139332293,9,3,TurnTaking
26,839791.5,-1.6926948992716044,-2.3329269784307307,0.08447165876711148,-1.4310795072645588,9,3,TurnTaking
27,839891.5,-1.6926948992716044,-2.3329269784307307,0.0324446649394066,-1.4149997810817467,9,3,TurnTaking
28,839991.5,-1.7771639368830823,-2.3329269784307307,-0.036102384252855196,-1.3538289259100673,9,3,TurnTaking
29,840091.5,-1.8938116554894089,-2.3329269784307307,-0.15986839589953378,-1.263034556906242,9,3,TurnTaking
30,840191.5,-1.8938116554894089,-2.3329269784307307,-0.276859921517587,-1.1585762412370977,9,3,TurnTaking
31,840291.5,-1.8938116554894089,-2.3329269784307307,-0.3863854300786246,-1.0429133889754465,9,3,TurnTaking
32,840391.5,-1.8938116554894089,-2.3329269784307307,-0.48542315445651624,-0.9011472154130555,9,3,TurnTaking
33,840491.5,-1.8938116554894089,-2.3329269784307307,-0.5571211015235056,-0.7426250420604104,9,3,TurnTaking
34,840591.5,-1.8938116554894089,-2.3329269784307307,-0.593584109701406,-0.6184038347204158,9,3,TurnTaking
35,840691.5,-1.8938116554894089,-2.3329269784307307,-0.6192318796395093,-0.5661896092684127,9,3,TurnTaking
36,840791.5,-1.8938116554894089,-2.3329269784307307,-0.6340847853003723,-0.6046757254737457,9,3,TurnTaking
37,840891.5,-1.8938116554894089,-2.3329269784307307,-0.6347087737733156,-0.7130326762450294,9,3,TurnTaking
38,840991.5,-1.774903732828949,-2.3329269784307307,-0.628737803827836,-0.8446086652964572,9,3,TurnTaking
39,841091.5,-1.610697553916885,-2.3329269784307307,-0.6217897804209568,-0.9650705286654638,9,3,TurnTaking
40,841191.5,-1.610697553916885,-1.8571233168841834,-0.6192825275886813,-1.0585457269773824,9,3,TurnTaking
41,841291.5,-1.610697553916885,-1.8157490854453533,-0.6234157517637092,-1.1311341385116547,9,3,TurnTaking
42,841391.5,-1.610697553916885,-1.8157490854453533,-0.6361212489450541,-1.194426091963567,9,3,TurnTaking
43,841491.5,-1.610697553916885,-1.8157490854453533,-0.6553323173710708,-1.2407725910213807,9,3,TurnTaking
44,841591.5,-1.610697553916885,-1.8157490854453533,-0.6909765289939079,-1.2996148111269659,9,3,TurnTaking
45,841691.5,-1.610697553916885,-1.8157490854453533,-0.7392474680414457,-1.364011060933552,9,3,TurnTaking
