.groups,time,HR1,HR2,Resp1,Resp2,group,trial,condition
1,12.426842,-1.6832705417018219,-1.1958708610824502,0.10417128705890519,0.554985692891227,2,4,MovementCoop
2,12.428508,-1.6832705417018219,-1.1958708610824502,0.09501905771478883,0.7715241611854563,2,4,MovementCoop
3,12.430174,-1.6832705417018219,-1.1958708610824502,0.12196919856381944,0.9048508740491078,2,4,MovementCoop
4,12.431843,-1.6832705417018219,-1.1958708610824502,0.19006369839776685,0.9359173167567073,2,4,MovementCoop
5,12.433508,-1.6832705417018219,-1.1958708610824502,0.2699606331844981,0.8583323841615169,2,4,MovementCoop
6,12.435177,-0.3506597194685708,-1.1958708610824502,0.32616323367123246,0.6769374309385421,2,4,MovementCoop
7,12.43684,0.24804949052028116,-1.1958708610824502,0.29407880641522893,0.42147860002739534,2,4,MovementCoop
8,12.438508,0.24804949052028116,-1.1958708610824502,0.16249531608491874,0.1336658977720152,2,4,MovementCoop
9,12.440175,0.24804949052028116,-1.1958708610824502,0.006406590978186391,-0.173318066492851,2,4,MovementCoop
10,12.441842,0.24804949052028116,-1.1958708610824502,-0.11642606111261175,-0.520475897309938,2,4,MovementCoop
11,12.443508,0.24804949052028116,-1.1958708610824502,-0.1866954392854335,-0.8527150038136034,2,4,MovementCoop
12,12.445176,0.3143989251294206,-1.1958708610824502,-0.2078409101044355,-1.1013537686236818,2,4,MovementCoop
13,12.44684,0.7584297567444306,-1.1958708610824502,-0.19568922620628532,-1.266206040439335,2,4,MovementCoop
14,12.448507,0.7584297567444306,-1.1958708610824502,-0.16253068136698223,-1.387904217222287,2,4,MovementCoop
15,12.450177,0.7584297567444306,-1.1958708610824502,-0.11913304010678197,-1.4752508507935855,2,4,MovementCoop
16,12.451842,0.7584297567444306,-1.1958708610824502,-0.07918037736727072,-1.5238807480784626,2,4,MovementCoop
17,12.453508,0.7584297567444306,-1.1958708610824502,-0.05198903135737648,-1.534030571465158,2,4,MovementCoop
18,12.455175,0.7584297567444306,-1.1958708610824502,-0.04628281574923191,-1.4517715689088777,2,4,MovementCoop
19,12.456841,1.066985872711621,-1.1958708610824502,-0.06669802391382773,-1.2143023704148088,2,4,MovementCoop
20,12.458508,1.1644246461749443,-1.1958708610824502,-0.10595731035400494,-0.863206417888998,2,4,MovementCoop
21,12.460177,1.1644246461749443,-1.1958708610824502,-0.17180528405451384,-0.4854858002065168,2,4,MovementCoop
22,12.461842,1.1644246461749443,-1.1958708610824502,-0.2756944227175786,-0.1318345486520313,2,4,MovementCoop
