.groups,time,HR1,HR2,Resp1,Resp2,group,trial,condition
1,2435869.5,-0.31264406551859014,-2.74494903786245,0.5393579221674732,1.1156958244993356,8,3,Conversation
2,2435969.5,-0.3834924277314621,-2.74494903786245,0.5134703901358917,1.259090405630544,8,3,Conversation
3,2436069.5,-0.6668858765829498,-2.74494903786245,0.5485385999255497,1.3587064306631935,8,3,Conversation
4,2436169.5,-0.6668858765829498,-2.74494903786245,0.6217741582180398,1.4184289669658678,8,3,Conversation
5,2436269.5,-0.6668858765829498,-2.74494903786245,0.6927423387652331,1.4531954904110502,8,3,Conversation
6,2436369.5,-0.6668858765829498,-2.74494903786245,0.5507245261183297,1.4728079258021955,8,3,Conversation
7,2436469.5,-0.6668858765829498,-2.74494903786245,-0.009692135734256051,1.4816267783101722,8,3,Conversation
8,2436569.5,-0.6668858765829498,-2.74494903786245,-0.8772997461571314,1.4675190827103781,8,3,Conversation
9,2436669.5,-0.6668858765829498,-2.74494903786245,-1.7120027865648528,1.4363235300269996,8,3,Conversation
10,2436769.5,-0.6668858765829498,-1.9690876473989227,-2.3484731773641,1.391774399792904,8,3,Conversation
11,2436869.5,-0.6668858765829498,-1.620512240089222,-2.686641716711995,1.3392725080360384,8,3,Conversation
12,2436969.5,-0.5915122872164589,-1.620512240089222,-2.7402479814770095,1.2810224337305183,8,3,Conversation
13,2437069.5,-0.2900179297504953,-1.620512240089222,-2.7211015603455593,1.2190230547697096,8,3,Conversation
14,2437169.5,-0.2900179297504953,-1.620512240089222,-2.472570321884852,1.175156673253196,8,3,Conversation
15,2437269.5,-0.2900179297504953,-1.620512240089222,-1.8756453231186365,1.1670985570029813,8,3,Conversation
16,2437369.5,-0.2900179297504953,-1.620512240089222,-1.0760346361203732,1.173014162344315,8,3,Conversation
17,2437469.5,-0.2900179297504953,-1.620512240089222,-0.274075119824296,1.1455716705968304,8,3,Conversation
18,2437569.5,-0.2900179297504953,-1.5234434124991543,0.36177151657766704,1.0623527047574588,8,3,Conversation
19,2437669.5,-0.2900179297504953,-1.135168102138883,0.7489266645589222,0.9028177436076464,8,3,Conversation
20,2437769.5,-0.2900179297504953,-1.135168102138883,0.9213455395677368,0.6538187318069196,8,3,Conversation
21,2437869.5,-0.2900179297504953,-1.135168102138883,0.9560407171657382,0.3487214578758133,8,3,Conversation
22,2437969.5,-0.19993076199811127,-1.135168102138883,0.9222937736025704,0.01968844844773147,8,3,Conversation
23,2438069.5,0.1604179090114248,-1.135168102138883,0.8860828542471529,-0.2743120570942334,8,3,Conversation
24,2438169.5,0.1604179090114248,-1.135168102138883,0.8600366641425932,-0.48893215783411037,8,3,Conversation
25,2438269.5,0.1604179090114248,-1.135168102138883,0.833829958763528,-0.601583013177568,8,3,Conversation
26,2438369.5,0.1604179090114248,-1.135168102138883,0.8070268263810209,-0.6280474410037171,8,3,Conversation
27,2438469.5,0.1604179090114248,-1.1748808491371305,0.7818699704915602,-0.5961675297682115,8,3,Conversation
28,2438569.5,0.1604179090114248,-1.1962646359823408,0.7594439967846809,-0.555549973233999,8,3,Conversation
29,2438669.5,0.1604179090114248,-1.1962646359823408,0.7320054361667419,-0.5459371145543312,8,3,Conversation
30,2438769.5,0.1604179090114248,-1.1962646359823408,0.7039983065682092,-0.5712487219757603,8,3,Conversation
31,2438869.5,0.1604179090114248,-1.1962646359823408,0.6765642562968287,-0.5949635523990618,8,3,Conversation
32,2438969.5,0.2135563773832897,-1.1962646359823408,0.6213703495440004,-0.5905967867605159,8,3,Conversation
33,2439069.5,0.42611025087074933,-1.1962646359823408,0.49456513988795214,-0.5579294875620037,8,3,Conversation
34,2439169.5,0.42611025087074933,-1.1962646359823408,0.31184702117510166,-0.5169883542842478,8,3,Conversation
35,2439269.5,0.42611025087074933,-1.1962646359823408,0.13600107872701772,-0.4859843719117231,8,3,Conversation
36,2439369.5,0.42611025087074933,-1.2868449599328327,-0.009391534402004499,-0.4700511239379081,8,3,Conversation
37,2439469.5,0.42611025087074933,-1.8432669499144254,-0.13667377953500648,-0.47083064159869475,8,3,Conversation
38,2439569.5,0.42611025087074933,-1.8432669499144254,-0.25787501625211606,-0.5053233143007237,8,3,Conversation
39,2439669.5,0.42611025087074933,-1.8432669499144254,-0.40021359413352336,-0.5675632740907566,8,3,Conversation
40,2439769.5,0.42611025087074933,-1.8432669499144254,-0.5125883479544775,-0.6173411469269892,8,3,Conversation
41,2439869.5,0.42611025087074933,-1.8432669499144254,-0.5902448418156426,-0.5974121107419962,8,3,Conversation
42,2439969.5,0.45284423847246874,-1.8432669499144254,-0.6743962347178646,-0.4804647858684574,8,3,Conversation
43,2440069.5,0.5597801888793463,-1.8432669499144254,-0.7351686442173134,-0.2846615045134882,8,3,Conversation
44,2440169.5,0.5597801888793463,-1.8432669499144254,-0.7907125008000097,-0.046591122827203714,8,3,Conversation
45,2440269.5,0.5597801888793463,-1.8432669499144254,-0.8719316378116364,0.18727580199159893,8,3,Conversation
46,2440369.5,0.5597801888793463,-1.711957636256656,-0.9415798787048569,0.39208002602863373,8,3,Conversation
47,2440469.5,0.5597801888793463,-1.6923367043307824,-0.9301612731113511,0.5509878671879193,8,3,Conversation
48,2440569.5,0.5597801888793463,-1.6923367043307824,-0.8833887140081228,0.6458598886869795,8,3,Conversation
49,2440669.5,0.5597801888793463,-1.6923367043307824,-0.8740772361999138,0.6746346079556992,8,3,Conversation
50,2440769.5,0.5597801888793463,-1.6923367043307824,-0.8423060897429048,0.632442275495473,8,3,Conversation
51,2440869.5,0.5597801888793463,-1.6923367043307824,-0.7550242510161147,0.5335206257632307,8,3,Conversation
52,2440969.5,0.63574249711825,-1.6923367043307824,-0.6386159208013208,0.39409428678542996,8,3,Conversation
53,2441069.5,0.9395917300738647,-1.6923367043307824,-0.551947754520689,0.24686186009895852,8,3,Conversation
54,2441169.5,0.9395917300738647,-1.4485770579155988,-0.5265404417401012,0.11517685770701915,8,3,Conversation
55,2441269.5,0.9395917300738647,-1.1119565938184406,-0.5675341856467102,0.004300576643658676,8,3,Conversation
56,2441369.5,0.9395917300738647,-1.1119565938184406,-0.6667514626194565,-0.1085092945787431,8,3,Conversation
57,2441469.5,0.9395917300738647,-1.1119565938184406,-0.8783607388558727,-0.23407567360617432,8,3,Conversation
58,2441569.5,0.9395917300738647,-1.1119565938184406,-1.3261102703048553,-0.3447346270059607,8,3,Conversation
59,2441669.5,0.9395917300738647,-1.1119565938184406,-1.8681085340230763,-0.4244861881059219,8,3,Conversation
60,2441769.5,0.9395917300738647,-1.1119565938184406,-2.230768255171625,-0.4481546910684283,8,3,Conversation
61,2441869.5,0.9395917300738647,-1.1119565938184406,-2.2107375408006384,-0.42201330337430765,8,3,Conversation
62,2441969.5,1.025812684335778,-1.1017045363019076,-1.839727841603881,-0.3467699944823468,8,3,Conversation
63,2442069.5,1.3706965013834318,-1.00943601865311,-1.2746644615403036,-0.2578209120153256,8,3,Conversation
64,2442169.5,1.3706965013834318,-1.00943601865311,-0.6776174181025654,-0.17785685275542484,8,3,Conversation
65,2442269.5,1.3706965013834318,-1.00943601865311,-0.16295503828950053,-0.1916731683025746,8,3,Conversation
66,2442369.5,1.3706965013834318,-1.00943601865311,0.22012673612241865,-0.37114342610505513,8,3,Conversation
67,2442469.5,1.3706965013834318,-1.00943601865311,0.4409246495520103,-0.5120159331157745,8,3,Conversation
68,2442569.5,1.3706965013834318,-1.00943601865311,0.554692039200845,-0.6009925616405654,8,3,Conversation
69,2442669.5,1.3706965013834318,-1.00943601865311,0.6384534197831998,-0.7503104395448229,8,3,Conversation
70,2442769.5,1.3706965013834318,-0.9552199598596389,0.6088597094548658,-0.9907716044009269,8,3,Conversation
71,2442869.5,1.3706965013834318,-0.6905180257503392,0.3736162172634907,-1.2560521250487022,8,3,Conversation
72,2442969.5,1.473810172544049,-0.6905180257503392,-0.04872706266291786,-1.3536905577780807,8,3,Conversation
73,2443069.5,1.8862648571865177,-0.6905180257503392,-0.47463086322376236,-1.325902130473927,8,3,Conversation
