.groups,time,HR1,HR2,Resp1,Resp2,group,trial,condition
1,580909.5,-0.24969009282643786,2.1372939919927005,-0.7703067009783475,-1.014074612124691,5,1,Conversation
2,581009.5,-0.7336293925667821,2.1372939919927005,-0.7500824198021656,-0.869571775684677,5,1,Conversation
3,581109.5,-1.0562555923936783,2.1372939919927005,-0.6632906834189841,-0.5660846843514099,5,1,Conversation
4,581209.5,-1.0562555923936783,2.0405522233359488,-0.5015278248135187,-0.15280622906153515,5,1,Conversation
5,581309.5,-1.0562555923936783,1.9812588812560041,-0.27245878074711627,0.2960781792805302,5,1,Conversation
6,581409.5,-1.0562555923936783,1.9812588812560041,-0.001836101765605321,0.6878884913218409,5,1,Conversation
7,581509.5,-1.0562555923936783,1.9812588812560041,0.25455631193081685,0.9910107272614236,5,1,Conversation
8,581609.5,-1.0562555923936783,1.9812588812560041,0.4522357146279065,1.188101892911034,5,1,Conversation
9,581709.5,-1.0562555923936783,2.0115741703764507,0.6068844869509605,1.264809041098007,5,1,Conversation
10,581809.5,-1.0562555923936783,2.0326407272228626,0.8446912194395664,1.2106216616754002,5,1,Conversation
11,581909.5,-1.0562555923936783,2.0326407272228626,1.1466052982001198,1.0629591947442454,5,1,Conversation
12,582009.5,-1.1267043938982406,2.0326407272228626,1.3522147155589306,0.895172326147925,5,1,Conversation
13,582109.5,-1.1736702615679488,2.0326407272228626,1.4107431021258972,0.75914711141073,5,1,Conversation
14,582209.5,-1.1736702615679488,2.1625045274204844,1.3552155601582985,0.6664923737318323,5,1,Conversation
15,582309.5,-1.1736702615679488,2.2264672946819997,1.2234378950991103,0.5779401223023629,5,1,Conversation
16,582409.5,-1.1736702615679488,2.2264672946819997,1.1189048901354888,0.455388656745428,5,1,Conversation
17,582509.5,-1.1736702615679488,2.2264672946819997,1.170766800032518,0.3283087313693782,5,1,Conversation
18,582609.5,-1.1736702615679488,2.2264672946819997,1.2997742847705585,0.2752537963003674,5,1,Conversation
19,582709.5,-1.1736702615679488,2.1877979133495447,1.3278705657521954,0.3226960647628497,5,1,Conversation
20,582809.5,-1.1736702615679488,2.1727598206091456,1.1656720725446679,0.4166080192921593,5,1,Conversation
21,582909.5,-1.1736702615679488,2.1727598206091456,0.8938816556546663,0.4832998456713841,5,1,Conversation
22,583009.5,-0.8477039637500284,2.1727598206091456,0.7620965498123097,0.4863827215513378,5,1,Conversation
23,583109.5,-0.6303930985380815,2.1727598206091456,0.8434357035421362,0.34952303437713167,5,1,Conversation
24,583209.5,-0.6303930985380815,2.067388518161581,1.1046428852596972,0.005542568537974533,5,1,Conversation
25,583309.5,-0.6303930985380815,2.0154892199411387,1.448259414598727,-0.4866792936889313,5,1,Conversation
26,583409.5,-0.6303930985380815,2.0154892199411387,1.7198974116960135,-1.093527264824705,5,1,Conversation
27,583509.5,-0.6303930985380815,2.0154892199411387,1.833145201421148,-1.671098215957098,5,1,Conversation
28,583609.5,-0.6303930985380815,2.0154892199411387,1.7804453895820151,-2.0862582529873297,5,1,Conversation
29,583709.5,-0.6303930985380815,1.9397900250909559,1.5823223301885097,-2.2580007818719143,5,1,Conversation
30,583809.5,-0.6303930985380815,1.880312086280098,1.3473319341291428,-2.1068089137322588,5,1,Conversation
31,583909.5,-0.6303930985380815,1.880312086280098,1.1698086829373495,-1.6726202186419474,5,1,Conversation
32,584009.5,-0.5679196330529039,1.880312086280098,1.0821720688778438,-1.072669885298596,5,1,Conversation
