.groups,time,HR1,HR2,Resp1,Resp2,group,trial,condition
1,11.010608,2.115334612684788,1.7284804286238198,-0.27743250943546743,0.2413669972123508,1,0,Conversation
2,11.012275,2.115334612684788,1.7284804286238198,-0.25500460624628896,0.20448937387024968,1,0,Conversation
3,11.013940999999999,2.115334612684788,1.9292055556087313,-0.24269974278484344,0.17500388112649898,1,0,Conversation
4,11.015607,2.115334612684788,1.9618817390713914,-0.22662493363699035,0.16321233599422855,1,0,Conversation
5,11.017277,2.1721483020633157,1.9618817390713914,-0.20171613297825655,0.11115968704854805,1,0,Conversation
6,11.018943,2.1798956233422055,1.9618817390713914,-0.1986572957218698,0.01833823423451726,1,0,Conversation
7,11.020607,2.1798956233422055,1.9844002488147032,-0.22799966243762448,-0.08771474523483094,1,0,Conversation
8,11.022275,2.1798956233422055,2.149535986932324,-0.252001946353797,-0.20273492686648797,1,0,Conversation
9,11.023941,2.1798956233422055,2.149535986932324,-0.25177359951494405,-0.3046896411421296,1,0,Conversation
10,11.025609,2.1798956233422055,2.149535986932324,-0.23444288275339986,-0.29865010180320645,1,0,Conversation
11,11.027276,2.1798956233422055,2.149535986932324,-0.236689371078646,-0.42459860498555313,1,0,Conversation
12,11.028942,2.1798956233422055,2.1989245562747506,-0.22004975713911681,-0.8876300432951163,1,0,Conversation
13,11.030607,2.1798956233422055,2.259288363248827,-0.12468807569715704,-1.4924663340752016,1,0,Conversation
14,11.032275,2.1798956233422055,2.259288363248827,0.0568230078154105,-1.8590865553610638,1,0,Conversation
15,11.033941,2.0992093332425514,2.259288363248827,0.24006104007562148,-1.8434597167550428,1,0,Conversation
16,11.035609000000001,2.0882066573198714,2.259288363248827,0.36771035830084176,-1.659153027835995,1,0,Conversation
17,11.037276,2.0882066573198714,2.1495608384408245,0.4428457638184931,-1.442568362382844,1,0,Conversation
18,11.03894,2.0882066573198714,2.123822283238947,0.46767636073684105,-1.1745846061266028,1,0,Conversation
19,11.040608,2.0882066573198714,2.123822283238947,0.44105798993943823,-0.8516404723365815,1,0,Conversation
20,11.042275,2.0882066573198714,2.123822283238947,0.3518847099072416,-0.52478006224196,1,0,Conversation
21,11.043942,2.0882066573198714,2.123822283238947,0.2573715491523115,-0.2147198518794567,1,0,Conversation
22,11.045608,2.0882066573198714,2.123822283238947,0.2208594958502715,0.07126745558005036,1,0,Conversation
23,11.047276,2.0882066573198714,2.123822283238947,0.25166752594850444,0.3226574738267782,1,0,Conversation
24,11.04894,2.0882066573198714,2.123822283238947,0.3035665188059591,0.5151738639672673,1,0,Conversation
25,11.050608,1.9693087043776318,2.123822283238947,0.3440926266274455,0.6279269712957524,1,0,Conversation
26,11.052276,1.9530953471582355,2.123822283238947,0.37964137959248373,0.6529509330045582,1,0,Conversation
27,11.053943,1.9530953471582355,2.123822283238947,0.41396797177753747,0.587075226769873,1,0,Conversation
28,11.055608,1.9530953471582355,2.123822283238947,0.43611175491766524,0.4401112340215182,1,0,Conversation
29,11.057275,1.9530953471582355,2.123822283238947,0.4325804619893863,0.26112485011290554,1,0,Conversation
30,11.058941,1.9530953471582355,2.123822283238947,0.42381093299319056,0.09078850044446206,1,0,Conversation
31,11.060608,1.9530953471582355,2.123822283238947,0.3950547912150575,-0.04978781578443918,1,0,Conversation
32,11.062276,1.9530953471582355,2.123822283238947,0.361505790743195,-0.15262515392421666,1,0,Conversation
33,11.063943,1.9530953471582355,2.123822283238947,0.3316341847611078,-0.20801945704395433,1,0,Conversation
34,11.065607,1.9530953471582355,2.123822283238947,0.29773336849593335,-0.2077053148539564,1,0,Conversation
35,11.067274,1.9063577554866793,2.123822283238947,0.2613183120811937,-0.15928452339156343,1,0,Conversation
36,11.068942,1.8999844475314671,2.123822283238947,0.2201471749591594,-0.07286400692313616,1,0,Conversation
37,11.070608,1.8999844475314671,2.123822283238947,0.17786158401741373,0.03666767458786036,1,0,Conversation
38,11.072276,1.8999844475314671,2.123822283238947,0.14505784296297605,0.15570736338541996,1,0,Conversation
39,11.073941,1.8999844475314671,2.123822283238947,0.12821918332763269,0.2806793560151187,1,0,Conversation
