.groups,time,HR1,HR2,Resp1,Resp2,group,trial,condition
1,9.389025,0.5313555701851511,2.5363115023094474,-1.0072159943557457,0.9915684512731914,2,3,Conversation
2,9.3906917,0.7904768737063304,2.5363115023094474,-0.7931539637240235,1.1009956967160377,2,3,Conversation
3,9.3923583,0.7904768737063304,2.5363115023094474,-0.5903415436334177,1.1617055147360364,2,3,Conversation
4,9.394025,0.7904768737063304,2.5363115023094474,-0.4500078727988334,1.1940303736356677,2,3,Conversation
5,9.3956917,0.7904768737063304,2.5363115023094474,-0.3639267006242776,1.2148471774440073,2,3,Conversation
6,9.3973583,0.7904768737063304,2.5363115023094474,-0.3054586388633678,1.2208770530452646,2,3,Conversation
7,9.399025,0.8132237330563797,2.5363115023094474,-0.23634764245061973,1.1970836872717099,2,3,Conversation
8,9.4006917,0.8204069517985006,2.5363115023094474,-0.1380491004471791,1.1490794590982447,2,3,Conversation
9,9.4023583,0.8204069517985006,2.5363115023094474,-0.040111362284772765,1.0957040632053996,2,3,Conversation
10,9.404025,0.8204069517985006,2.4868987102163325,0.037428544634325024,1.0486679843177946,2,3,Conversation
11,9.4056917,0.8204069517985006,2.44128690213038,0.08962374478125591,1.0245761333832977,2,3,Conversation
12,9.4073583,0.8204069517985006,2.44128690213038,0.10871588570942596,1.0050720498059804,2,3,Conversation
13,9.409025,0.6725975171518725,2.44128690213038,0.08732663838834251,0.9193402595837987,2,3,Conversation
14,9.4106917,0.45989613558721265,2.44128690213038,0.03034597928866116,0.8081403635803681,2,3,Conversation
15,9.4123583,0.45989613558721265,2.44128690213038,-0.09147215053088588,0.7178215016354857,2,3,Conversation
16,9.414025,0.45989613558721265,1.4738049650482923,-0.25364616528094214,0.5717104357098116,2,3,Conversation
17,9.4156917,0.45989613558721265,1.4640324202292814,-0.36025410318016143,0.3490795191473716,2,3,Conversation
18,9.4173583,0.45989613558721265,1.4640324202292814,-0.4456841900923616,0.0893344046439826,2,3,Conversation
19,9.419025,0.45989613558721265,1.4640324202292814,-0.5844955452365687,-0.14783851881946478,2,3,Conversation
20,9.4206917,0.14636018128736408,1.4640324202292814,-0.7561323230696394,-0.3056696460377507,2,3,Conversation
21,9.4223583,-0.43592087669806895,1.4640324202292814,-0.9021671393965851,-0.3844897048299094,2,3,Conversation
22,9.424025,-0.43592087669806895,0.3053332720785238,-1.0059254783889062,-0.4050818882650467,2,3,Conversation
23,9.4256917,-0.43592087669806895,-0.8533658760722338,-1.0619747477648271,-0.3942727255406903,2,3,Conversation
24,9.4273583,-0.43592087669806895,-0.8533658760722338,-1.0932063103572567,-0.38396605438209,2,3,Conversation
25,9.429025,-0.43592087669806895,-0.8533658760722338,-1.110531959629991,-0.35280884693988274,2,3,Conversation
26,9.4306917,-0.43592087669806895,-0.8533658760722338,-1.077888011492455,-0.23679898633283825,2,3,Conversation
27,9.4323583,-0.43592087669806895,-0.8533658760722338,-0.9728720190946024,-0.1213782063932976,2,3,Conversation
28,9.434025,-0.8518437647041379,-0.8533658760722338,-0.7824896824295215,-0.1102895957049021,2,3,Conversation
29,9.4356917,-1.1291256900415172,-1.0615862687241355,-0.5513338650477412,-0.115575629357986,2,3,Conversation
30,9.4373583,-1.1291256900415172,-1.089979958631213,-0.334478241072322,-0.043927451900056945,2,3,Conversation
31,9.4390250000000009,-1.1291256900415172,-1.089979958631213,-0.16611582701742597,0.05217475858375247,2,3,Conversation
32,9.4406917,-1.1291256900415172,-1.089979958631213,-0.06275349040346817,0.11797738618644249,2,3,Conversation
33,9.4423583,-1.1291256900415172,-1.089979958631213,-0.02092799801117514,0.0806837203469189,2,3,Conversation
34,9.444025,-1.1291256900415172,-1.089979958631213,-0.03820833314743688,-0.0019133728021560388,2,3,Conversation
35,9.4456917,-1.0217535131569586,-1.089979958631213,-0.1222864280409275,0.05025536392986693,2,3,Conversation
36,9.4473583,-0.7161557789470611,-1.738783041258604,-0.2544247226656802,0.2461540213605637,2,3,Conversation
37,9.449025,-0.7161557789470611,-1.8716704196280698,-0.39787848513622354,0.5173568618007037,2,3,Conversation
38,9.4506917,-0.7161557789470611,-1.8716704196280698,-0.5425706504174952,0.7975366912810472,2,3,Conversation
39,9.4523583,-0.7161557789470611,-1.8716704196280698,-0.6664172114041892,1.0389111310573242,2,3,Conversation
40,9.454025,-0.7161557789470611,-1.8716704196280698,-0.7546060853641507,1.209740003009329,2,3,Conversation
41,9.4556917,-0.7161557789470611,-1.8716704196280698,-0.8131668436293932,1.3041738907135114,2,3,Conversation
42,9.4573583,-0.7161557789470611,-1.457457480419237,-0.8509032935222882,1.3210048248974469,2,3,Conversation
43,9.459025,-0.7621069670211728,-0.7521759893339275,-0.88379444173259325,1.27260982405552,2,3,Conversation
44,9.4606917,-0.7677863273449393,-0.7521759893339275,-0.9086506762940354,1.2291184665936843,2,3,Conversation
45,9.4623583,-0.7677863273449393,-0.7521759893339275,-0.8967422693640816,1.210806120817619,2,3,Conversation
46,9.464025,-0.7677863273449393,-0.7521759893339275,-0.8167505758483958,1.197258755282206,2,3,Conversation
47,9.4656917,-0.7677863273449393,-0.7521759893339275,-0.6711601201422306,1.1721202643048252,2,3,Conversation
48,9.4673583,-0.7677863273449393,-0.7521759893339275,-0.48935940199035655,1.138067043573093,2,3,Conversation
49,9.469025,-0.7677863273449393,-0.873638922022341,-0.31546226309133035,1.0907720727202972,2,3,Conversation
50,9.4706917,-0.7117225897752132,-0.8934119575762687,-0.17453165859028136,1.0308972479530096,2,3,Conversation
51,9.4723583,-0.6743467647287291,-0.8934119575762687,-0.07188006642031068,0.9996121886905541,2,3,Conversation
52,9.474025,-0.6743467647287291,-0.8934119575762687,-0.004730251653649264,0.8934022527121253,2,3,Conversation
53,9.4756917,-0.6743467647287291,-0.8934119575762687,0.020947695708615592,0.6828925930340329,2,3,Conversation
54,9.4773583,-0.6743467647287291,-0.8934119575762687,0.020000897405897937,0.5143936907992053,2,3,Conversation
55,9.479025,-0.6743467647287291,-0.7929234428869043,0.004268826918577513,0.43623707020337943,2,3,Conversation
56,9.4806917,-0.6743467647287291,-0.6701041471554591,-0.01979558773844087,0.34761288978791643,2,3,Conversation
57,9.4823583,-0.542050326949805,-0.6701041471554591,-0.06405188791541917,0.3148456073597729,2,3,Conversation
58,9.484025,-0.4247308443911365,-0.6701041471554591,-0.13142630456080565,0.35211515207374433,2,3,Conversation
59,9.4856917,-0.4247308443911365,-0.6701041471554591,-0.21593870740801346,0.37384828039927387,2,3,Conversation
60,9.4873583,-0.4247308443911365,-0.6701041471554591,-0.31303959640464785,0.39336291443285293,2,3,Conversation
61,9.489025,-0.4247308443911365,-0.6634546876334048,-0.41710897408597414,0.3465174973619771,2,3,Conversation
62,9.4906917,-0.4247308443911365,-0.5869859031297802,-0.5317170537763581,0.1682838340583348,2,3,Conversation
63,9.4923583,-0.4247308443911365,-0.5869859031297802,-0.6479151101644707,-0.059198275044495645,2,3,Conversation
64,9.494025,-0.3887863566717668,-0.5869859031297802,-0.7674205939569289,-0.41544522344313223,2,3,Conversation
65,9.4956917,-0.35691105624138236,-0.5869859031297802,-0.8177397277133588,-0.7651483233204344,2,3,Conversation
66,9.4973583,-0.35691105624138236,-0.5869859031297802,-0.7756912074343786,-0.7787154564689531,2,3,Conversation
67,9.499025,-0.35691105624138236,-0.5869859031297802,-0.7315928757429844,-0.4849085439447693,2,3,Conversation
